move 1,move 2,move 3,move 4,move 5,move 6,move 7,move 8,move 9,move 10,move 11,move 12
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 g6,Bc4 Bg7,O-O O-O,Qe1 Nc6,Qh4 Ng4,h3 Nxd4,Nd5 Nxf3+,Rxf3 Nf6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 e6,Bg5 Be7,Qd2 Nc6,O-O-O Bd7,d5 exd5,Nxd5 Nxd5,Qxd5 Be6,Qb5 Bxg5+
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Bg4,h3 Bh5,g4 Bg6,Ne5 e6,Qf3 c6,g5 Bh5,Qf2 Nfd7,Be2 Nxe5
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 e6,Bg5 Be7,Qd2 c6,O-O-O O-O,Bd3 Nd5,Nxd5 cxd5,h4 f6,Be3 Nc6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Bg4,h3 Bxf3,Qxf3 c6,Be3 e6,Bd3 Nbd7,O-O Be7,Rf2 O-O,Raf1 Qa5
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 g6,Bc4 Bg7,O-O O-O,Qe1 Nbd7,Qh4 c5,dxc5 Qc7,Be3 Ne5,Nb5 Nxf3+
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 e6,Bg5 Be7,Ne5 O-O,Be2 Nbd7,O-O a6,Qe1 Nd5,Bxe7 Qxe7,Bd3 N7f6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 g6,Bc4 Bg7,O-O O-O,Kh1 a6,a4 Nc6,Be3 Nb4,Ne5 Nbd5,Nxd5 Nxd5
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Bf5,Ne5 Nbd7,Qf3 Bg6,Qxb7 Qc8,Qc6 Rb8,Ba6 Qd8,Nb5 Rxb5,Bxb5 Be4
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Bg4,h3 Bxf3,Qxf3 c6,Be3 g6,Bc4 Bg7,O-O-O e6,Rhf1 O-O,Bg5 Nbd7
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 e6,Bg5 Bb4,Bd3 c5,O-O cxd4,Ne4 Be7,Ne5 h6,Nxf7 Kxf7,Qh5+ Kf8
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Bf5,Bf4 c6,Bc4 e6,Qe2 Be7,h3 h6,O-O-O O-O,g4 Bh7,g5 hxg5
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 e6,Bc4 Nc6,O-O Be7,Be3 O-O,Qe2 Re8,Rad1 Nd5,Ne5 f6,Ng4 Rf8
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 e6,Be3 Bb4,O-O-O Bxc3,bxc3 Nd5,Bd2 Qf6,Qg3 h6,Bd3 Nc6,Rf1 Qe7
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 e6,Bd3 Nd5,Ne4 h6,O-O Nd7,Ne5 N7f6,Nxf6+ gxf6,Qh5 Qe7,Nxf7 Qxf7
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Bf5,Bc4 e6,Bg5 Be7,O-O h6,Bxf6 gxf6,d5 Bc5+,Kh1 Bg4,Qe1 Bxf3
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 e6,Bf4 Bd6,Be5 Bxe5,dxe5 Nd5,O-O-O Qg5+,Kb1 Nxc3+,Qxc3 c6,h4 Qe7
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 g6,Bd3 Bg7,Nge2 O-O,h3 Nc6,Be3 a6,a3 Re8,O-O-O e6,Rhf1 Qd7
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Bg4,Bf4 c6,Bc4 e6,Qd3 Bxf3,gxf3 Nbd7,O-O-O Be7,h4 Nh5,Bd2 O-O
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Bg4,h3 Bxf3,Qxf3 e6,Qxb7 Nbd7,Bf4 Bd6,Bxd6 cxd6,O-O-O O-O,Bd3 Qb8
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 c6,Bc4 e6,Ne5 b5,Bd3 Bb7,Be3 Nbd7,O-O h6,Nxf7 Kxf7,Qh5+ Kg8
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Bg4,Bc4 Nc6,Be3 e6,O-O a6,Kh1 Bf5,Bd3 Bxd3,Qxd3 Ng4,Ng5 f6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 e6,Bg5 Be7,Bd3 Nbd7,O-O h6,Bh4 Ng4,Bxe7 Qxe7,Qe1 O-O,h3 Ngf6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Bg4,Bd3 e6,O-O Nc6,Ne2 Bxf3,Rxf3 Nxd4,Nxd4 Qxd4+,Be3 Qxb2,Rb1 Qxa2
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 c6,h3 Be6,Nge2 Bc4,Nf4 Bxf1,Rxf1 Nbd7,g4 h6,Bd2 Nb6,O-O-O Qd7
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 e6,Bg5 Be7,Bd3 Nc6,Qd2 a6,a3 O-O,Qf4 Nd5,Nxd5 exd5,O-O f6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 e6,Bg5 Be7,Bd3 Nbd7,O-O h6,Bd2 b6,Qe2 Bb7,Rae1 Bxf3,Qxf3 c5
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 g6,Bc4 Bg7,O-O O-O,Qe1 Nc6,d5 Nb4,Qh4 Nbxd5,Nxd5 Nxd5,Bh6 f6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Bg4,h3 Bxf3,Qxf3 c6,Be3 e6,Bd3 Be7,O-O Nbd7,Rf2 O-O,Raf1 Nd5
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Bf5,Bc4 e6,O-O Bd6,Bg5 O-O,Qe1 Nbd7,Ne5 Qe8,Qh4 c5,Bb5 Qc8
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Qxd4,Be3 Qg4,Qf2 Nc6,h3 Qf5,Nf3 e5,g4 Qd7,Bc4 Bd6,O-O-O b6
