move 1,move 2,move 3,move 4,move 5,move 6,move 7,move 8,move 9,move 10,move 11,move 12
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Nc6,Bb5 Bd7,Be3 e6,O-O a6,Bxc6 Bxc6,Ne5 Bd6,Nxc6 bxc6,Bg5 O-O
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 c6,Bg5 Nbd7,O-O-O e6,Bd3 h6,Be3 Be7,h3 Nb6,g4 Nfd5,Nxd5 Nxd5
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Bg4,h3 Bh5,g4 Nxg4,hxg4 Bxg4,Bg2 e6,O-O c5,dxc5 Bxc5+,Kh1 Nc6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Qxd4,Be3 Qd8,Bd3 Bg4,Qxb7 Nbd7,Bb5 e6,Bxd7+ Nxd7,Nf3 Bxf3,Qxf3 Bb4
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 e6,Be3 Bb4,Ne2 Bxc3+,Nxc3 O-O,O-O-O c6,Bd3 Qe7,Bg5 Nbd7,Ne4 h6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Bg4,Bc4 e6,O-O Nc6,Be3 Bxf3,Rxf3 Bd6,Qf1 O-O,a3 a6,b4 b5
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 e6,Be3 Bb4,Bg5 Bxc3+,Qxc3 Nbd7,O-O-O O-O,Qd3 h6,Bh4 a6,g4 e5
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Bg4,h3 Bxf3,Qxf3 c6,Be3 e6,Bd3 Bb4,Qg3 Nd5,Qxg7 Rf8,Bd2 Nxc3
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 a6,Bg5 h6,Bh4 Bg4,Qxb7 Nbd7,Nf3 e6,O-O-O Rb8,Qxa6 Bb4,Bb5 Bxc3
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 c6,Be3 e6,O-O-O Be7,Bd3 O-O,Nh3 Nbd7,g4 Nd5,Nxd5 cxd5,Nf4 Nf6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Bg4,Qxb7 Nbd7,Nb5 Rb8,Nxc7+ Qxc7,Qxc7 Rd8,Bb5 e6,Qxa7 Be7,Bg5 O-O
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 c6,Bf4 Bg4,Qd3 e6,Be2 Bf5,Qd2 Bb4,g4 Ne4,Qe3 Bg6,O-O-O c5
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 e6,h3 Bb4,Bd2 Qxd4,O-O-O Bxc3,Bxc3 Qe4,Rd8+ Kxd8,Bxf6+ gxf6,Qxe4 Ke7
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Bg4,h3 Bxf3,Qxf3 Nc6,Bb5 Qd7,d5 O-O,dxc6 Qe6+,Kf2 b6,Bg5 Kb8
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Bg4,h3 Bxf3,Qxf3 Nc6,Bb5 Qd7,d5 Ne5,Bxd7+ Kxd7,Qf5+ Kd6,O-O g6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 e6,Be3 Bd6,O-O-O O-O,Bd3 Nbd7,d5 exd5,Nxd5 Nxd5,Qxd5 Nf6,Qb3 Be6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 c6,h3 Nd5,Ne4 e6,Bd3 Nd7,a3 N7f6,c4 Nxe4,Qxe4 Nf6,Qh4 Be7
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Bg4,h3 Bh5,g4 Bg6,Ne5 Nbd7,Qf3 e6,h4 Nxe5,dxe5 Nd5,Ne4 Bxe4
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 c6,Be3 g6,h3 Bg7,O-O-O O-O,Bc4 b5,Bb3 Bb7,Nge2 Nbd7,Rhf1 Rb8
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 e6,Bg5 Be7,Bd3 Nc6,Qd2 a6,O-O-O h6,Bf4 Bd7,Rhe1 O-O,Bxh6 gxh6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 e6,Bc4 Be7,Nge2 O-O,O-O Nc6,Bd3 Nxd4,Nxd4 Qxd4+,Be3 Qg4,Qf2 Qb4
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Qxd4,Be3 Qb4,O-O-O Bg4,Nb5 Na6,Qxb7 Bxd1,Qxa8+ Kd7,Qc6+ Kc8,Qxa6+ Kd7
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 e6,Bf4 Be7,Nb5 Bd6,O-O-O Bxf4+,Qxf4 Nd5,Nxc7+ Nxc7,Bd3 Nd5,Qe5 Qf6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 e6,Bd3 Be7,Bf4 c6,O-O O-O,Ne2 Nbd7,c3 b6,Bc2 Bb7,Qd3 Re8
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 e6,Bd3 Bb4,O-O O-O,a3 Bxc3,bxc3 b6,Bg5 Bb7,Qe1 h6,Bh4 Nbd7
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 e6,Be3 c6,Bd3 Bb4,O-O Bxc3,bxc3 O-O,Qe2 h6,Rad1 Nbd7,Qd2 Ng4
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Bg4,Bc4 e6,O-O Bd6,Be3 O-O,Qe1 Nc6,Qh4 Bxf3,Rxf3 g6,Rd1 Ne7
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Nc6,Be3 Bg4,Qf2 Nd5,h3 Bh5,g4 Bg6,O-O-O Nxc3,bxc3 Qd5,c4 Qxh1
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 a6,Bc4 Bg4,h3 Bh5,g4 Bg6,Ne5 e6,Qf3 c6,g5 Nd5,O-O f5
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Bg4,Qxb7 Qxd4,Qxa8 Qe5+,Nge2 Bxe2,Bxe2 c5,O-O e6,Bf4 Qd4+,Kh1 Nd7
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 e6,Bg5 Be7,Bd3 O-O,O-O c5,Ne2 cxd4,Nexd4 Nc6,Ne2 a6,Qe1 b5
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Bg4,Bd3 Bxf3,Qxf3 c6,O-O e6,Ne4 Qxd4+,Be3 Qd8,Rad1 Nxe4,Qxf7#
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 h6,Bc4 e6,Nge2 c6,Be3 Be7,O-O-O O-O,g4 Nd5,Nxd5 exd5,Bd3 Bg5
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 e6,Be3 Be7,Ne4 O-O,Nxf6+ Bxf6,O-O-O Qe7,Nh3 Nc6,d5 exd5,Qxd5 Be6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Nc6,Be3 Bg4,Bd3 e6,O-O Bd6,Qe1 O-O,h3 Bh5,Qh4 Bg6,Ng5 Nh5
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Bg4,Qxb7 Nbd7,Nf3 e6,Bb5 Bd6,Ne5 O-O,Nxd7 Nxd7,Bxd7 Qxd7,O-O e5
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 e6,Bd3 Bb4,O-O Nc6,Kh1 O-O,Bg5 Be7,Ne2 h6,Bh4 Ng4,Bxe7 Qxe7
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Nc6,d5 Nd4,Qd3 Nf5,Bf4 e6,O-O-O exd5,Nb5 Bd6,Re1+ Be6,Qxf5 O-O
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Nc6,Bc4 e6,O-O Be7,Bg5 O-O,d5 Nxd5,Bxd5 Bxg5,Bxc6 bxc6,Qe2 Bf6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 c6,h3 Nd5,Nxd5 Qxd5,Be3 Qxf3,Nxf3 Bf5,O-O-O e6,g4 Bg6,Nh4 Be7
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Nc6,Bc4 e6,Bg5 h6,Bh4 Be7,O-O Ng4,Bxe7 Qxe7,d5 Nb4,dxe6 Bxe6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Nc6,Bc4 e6,O-O Bd6,Bg5 h6,Bxf6 Qxf6,Ne4 Qe7,Qe2 a6,Rae1 b5
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Nc6,d5 Ne5,Qg3 Ng6,Bg5 e6,O-O-O Bd6,Qe3 O-O,dxe6 Bxe6,Bd3 Ng4
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 h6,Bc4 g6,Be3 Bg7,O-O O-O,Qd2 Kh7,Ne5 e6,Rf3 Nd5,Nxf7 Rxf7
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Qxd4,Be3 Qb4,O-O-O Bg4,Nb5 Na6,Qxb7 Bxd1,Qxa8+ Kd7,Qxa7 Bh5,Bd2 Qd6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 e6,Bg5 Be7,O-O-O O-O,d5 exd5,Bxf6 Bxf6,Nxd5 Be7,Bc4 c6,Nf6+ Bxf6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Nd5,Nxd5 Qxd5,c4 Qd8,Be3 Bg4,Bd3 c6,O-O e6,h3 Bh5,Qe1 Be7
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 g6,Bc4 Bg4,Bxf7+ Kxf7,Ne5+ Kg7,Nxg4 Nxg4,Qxg4 Nd7,O-O Nf6,Qf4 Kg8
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 e6,Be3 Bd6,O-O-O O-O,h3 Nc6,g4 a5,Bd3 Nb4,g5 Nxd3+,Rxd3 Nd5
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Bg4,Bd3 Bxf3,Qxf3 Nc6,Be3 e6,Ne2 Bb4+,c3 Ba5,O-O Bb6,Bg5 O-O
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 c6,Be3 Bg4,Qg3 e6,Be2 Bf5,O-O-O Bd6,Qxg7 Kd7,Bg5 Be7,Nf3 Rg8
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Nc6,Be3 Bg4,Qf2 e6,h3 Bf5,O-O-O Bb4,d5 Nxd5,Nxd5 exd5,Qxf5 O-O
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Bg4,Be2 c6,O-O Nbd7,h3 Bh5,g4 Bg6,Nh4 e6,Nxg6 hxg6,Bg5 Rxh3
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Bg4,Qxb7 Nbd7,Bg5 e6,Bb5 Be7,Bxf6 Bxf6,Nf3 Bxf3,gxf3 Bxd4,O-O-O Be3+
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 e6,Bg5 Be7,O-O-O c6,h4 h6,Bf4 O-O,Bd3 Nd5,Ne4 Nxf4,Qxf4 Nd7
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Nc6,d5 Bg4,Qd3 Ne5,Qd4 Ned7,Be3 g6,h3 Bf5,O-O-O Bg7,g4 e5
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 g6,Be3 Bg7,h3 Nc6,O-O-O O-O,h4 h5,Be2 Bg4,Qf1 Nd5,Nxd5 Qxd5
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 e6,Be3 Bb4,Bd3 Nc6,O-O Bd7,Qe1 Qe7,a3 Bd6,b4 O-O,Qh4 Nd5
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 e6,Bc4 Bb4,Bd2 Nc6,O-O Nxd4,Nxd4 Qxd4+,Kh1 O-O,Bd3 h6,a3 Ba5
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 e6,Be3 Bb4,O-O-O Bxc3,bxc3 Qd6,Bg5 Nd5,Bb5+ Bd7,Bxd7+ Nxd7,Ne2 N7b6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 e6,Bg5 Bb4,Bd3 h6,Bh4 g5,Bg3 Bd6,Ne5 Bxe5,Bxe5 Nc6,O-O Nxe5
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 a6,Bg5 Nbd7,O-O-O e6,d5 Ne5,Qf4 Ng6,Qf3 Bd6,dxe6 Bxe6,Bd3 Bg4
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 a6,Bg5 Qxd4,Be3 Qd8,Bd3 h6,O-O-O Nc6,Nge2 e5,Bxa6 Bd6,Bb5 Bg4
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 e6,Bg5 Be7,O-O-O O-O,h4 h6,Bd3 Nd5,Nxd5 exd5,Ne2 Bxg5+,hxg5 Qxg5+
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 e6,Bf4 Bd6,Bg5 Nbd7,O-O-O h6,Bh4 g5,Bf2 Nb6,h3 Nbd5,Nxd5 Nxd5
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 e6,Bg5 Bb4,O-O-O Nd5,Nxd5 Qxg5+,Nf4 Bd6,g3 Bxf4+,gxf4 Qa5,Bc4 O-O
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Nc6,Be3 e6,O-O-O a5,d5 Nb4,dxe6 Qe7,exf7+ Kxf7,Bc4+ Be6,Bxe6+ Qxe6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 c6,h3 Nbd7,Bf4 Nb6,O-O-O Nbd5,Nxd5 cxd5,Bb5+ Bd7,Be2 e6,Kb1 a6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 c6,h3 Qxd4,Be3 Qe5,O-O-O e6,Bd4 Qg5+,Kb1 Be7,Bd3 O-O,g4 Nd5
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 c6,Bd3 e6,O-O Bd6,Bg5 Nbd7,Qe2 Qc7,Rae1 O-O,Ne5 Nd5,Qe4 Nxc3
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 c6,Be3 Bg4,Qf2 e6,h3 Bh5,g4 Bg6,Bg2 Bb4,Ne2 Ne4,Bxe4 Bxe4
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 e6,Bd2 Be7,Bb5+ Bd7,Bd3 O-O,O-O c6,Ne5 Nd5,Qh5 Nf6,Qh3 c5
